"story_id","nl","folio_gold_fol","siv_canonical_fol","siv_recall","siv_precision","siv_f1","bleu","exact_match"
"26","Platypuses are mammals.","Mammal(platypus)","all x.(Platypus(x) -> Mammal(x))","0.0","1.0","0.0","0.022601912083007672","0.0"
"26","Humans have teeth.","Have(humans, teeth)","all x.(Human(x) -> HaveTeeth(x))","0.0","1.0","0.0","0.021537493400170523","0.0"
"203","Plungers suck.","∀x (Plunger(x) → Suck(x))","Suck(plungers)","0.0","1.0","0.0","0.06285596338261262","0.0"
"203","Vacuums suck.","∀x (Vacuum(x) → Suck(x))","Suck(vacuums)","0.0","1.0","0.0","0.06285596338261262","0.0"
"203","Vampires suck.","∀x (Vampire(x) → Suck(x))","Suck(vampires)","0.0","1.0","0.0","0.06285596338261262","0.0"
"203","Space is a vacuum.","Vacuum(space)","Vacuum(space)","1.0","1.0","1.0","1.0000000000000004","1.0"
"203","A duster is a household appliance that doesn't suck.","HouseholdAppliance(duster) ∧ ¬Suck(duster)","exists x.(Duster(x) & (HouseholdAppliance(x) & -Suck(x)))","0.25","","","0.14069925505610498","0.0"
"131","Unsupervised learning algorithms do not require labeled data.","∀x (UnsupervisedLearningAlgorithm(x) → ¬Require(x, labeledData))","all x.(UnsupervisedLearningAlgorithm(x) -> all y.(LabeledData(y) -> -Require(x, y)))","0.0","1.0","0.0","0.37352407648237135","0.0"
"131","The state-of-the-art text summarization model is trained with machine learning algorithms.","∀x (TrainedWith(stateOfTheArtTextSummarizationModel, x) → MachineLearningAlgorithm(x))","exists x.(StateOfTheArtTextSummarizationModel(x) & exists y.(MachineLearningAlgorithm(y) & TrainedWith(x, y)))","0.6666666666666666","","","0.0866514042293359","0.0"
"131","Reinforcement learning is not used to train the state-of-the-art text summarization model.","∀x (ReinforcementLearningAlgorithm(x) → ¬TrainedWith(stateOfTheArtTextSummarizationModel, x))","exists x.(StateOfTheArtTextSummarizationModel(x) & -UsedToTrain(reinforcementLearning, x))","0.5","","","0.23183229599938115","0.0"
"131","The Machine Learning algorithm for training text summarization models requires labeled data.","∀x ((MachineLearningAlgorithm(x) ∧ TrainedWith(stateOfTheArtTextSummarizationModel, x)) → Require(x, labeledData))","exists x.(exists y.(exists z.((AlgorithmFor(x, y) & Training(x) & TextSummarizationModel(y)))) & Require(x, z))","0.25","","","0.14028108602563502","0.0"
"460","If a film is appropriate for people of all ages, then children can watch it without guidance from parents.","∀x (Film(x) ∧ Rated(x, adultsOnly) → CanWatchWithout(children, x, guidanceFromParents))","(AppropriateForAllAges(film) -> all x.(Child(x) -> exists y.(Parent(y) & WatchWithoutGuidance(x, film))))","0.0","","","0.1094763232421544","0.0"
"460","If a film contains excessive erotic and violent content, children cannot watch it without guidance from their parents.","∀x (Film(x) ∧ Contain(x, excessiveEroticContent) ∧ Contain(x, excessiveViolentContent) → ¬CanWatchWithout(children, x, guidanceFromParents))","(exists x.((Film(x) & ContainsExcessiveEroticContent(x) & ContainsViolentContent(x)) & Film(x)) -> all y.(Child(y) -> exists z.(Parent(z) & -WatchWithoutGuidance(y, z))))","0.0","1.0","0.0","0.11688405157726796","0.0"
"460","If a film is rated General Audience, then it is appropriate for people of all ages.","∀x (Film(x) ∧ Rated(x, generalAudience) → AppropriateFor(x, peopleOfAllAges))","all x.((Film(x) & RatedGeneralAudience(x)) -> all y.(Person(y) -> AppropriateFor(x, y)))","0.0","1.0","0.0","0.31449747962563784","0.0"
"460","All family-friendly animated films are rated General Audience.","∀x (Film(x) ∧ FamilyFriendly(x) ∧ Animated(x) → Rated(x, generalAudience))","all x.(FamilyFriendlyAnimatedFilm(x) -> RatedGeneralAudience(x))","0.0","1.0","0.0","0.21509345540322522","0.0"
"460","All movies in the Frozen series are family-friendly animated films.","∀x (Film(x) ∧ InfrozenSeries(x) → FamilyFriendly(x) ∧ Animated(x))","all x.((Movie(x) & InSeries(x, frozenSeries) & FrozenSeries(frozenSeries)) -> FamilyFriendlyAnimatedFilm(x))","0.0","1.0","0.0","0.24429427594341313","0.0"
"460","“Hachi: A dog’s Tale” is a film.","Film(hachiAdogsTale)","Film(hachiADogsTale)","1.0","1.0","1.0","0.35355339059327373","0.0"
"46","Breeding back is a form of artificial selection by the deliberate selective breeding of domestic animals.","∀x (BreedingBack(x) → (ArtificialSelection(x) ∧ DeliberateSelectiveBreedingOfDomesticAnimals(x)))","exists x.((FormOf(x, y) & ArtificialSelection(y)) & exists z.(DomesticAnimal(z) & DeliberateSelectiveBreeding(x, z)))","0.0","","","0.068305334854717","0.0"
"46","Heck cattle were bred back in the 1920s to resemble the aurochs.","∃x ∃y (HeckCattle(x) ∧ BreedingBack(x) ∧ Auroch(y) ∧ Resemble(x, y))","(BredBackIn(heckCattle, the1920s) & Resemble(heckCattle, aurochs))","0.0","1.0","0.0","0.11434338200880834","0.0"
"46","Heck cattle are animals.","∀x (HeckCattle(x) → Animal(x))","all x.(HeckCattle(x) -> Animal(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"46","Aurochs are animals.","∀x (Auroch(x) → Animal(x))","all x.(Aurochs(x) -> Animal(x))","0.0","1.0","0.0","0.6907970600740104","0.0"
"483","Everyone who can register to vote in the United States can participate in the 2024 United States presidential election.","∀x (CanRegisterToVoteIn(x, unitedStates) → CanParticipateIn(x, 2024UnitedStatesElection))","all x.((CanRegisterToVoteIn(x, unitedStates) & UnitedStates(unitedStates)) -> CanParticipateIn(x, presidentialElection2024))","0.0","1.0","0.0","0.4575239144175795","0.0"
"483","If someone has United States citizenship, then they can register to vote in the United States.","∀x (Have(x, unitedStatesCitizenship) → CanRegisterToVoteIn(x, unitedStates))","all x.((HasCitizenship(x, unitedStates) -> CanRegisterToVoteIn(x, unitedStates)))","0.0","1.0","0.0","0.5392558483745358","0.0"
"483","No Russian Federation officials hold Taiwanese citizenship.","∀x (Russian(x) ∧ FederationOfficial(x) → ¬Have(x, taiwaneseCitizenship))","all x.(RussianFederationOfficial(x) -> -HoldCitizenship(x, taiwaneseCitizenship))","0.0","1.0","0.0","0.46086624699736534","0.0"
"483","Vladimir neither holds Taiwanese citizenship nor is he a manager at Gazprom.","¬Have(vladimir, taiwaneseCitizenship) ∧ ¬ManagerAt(vladimir, gazprom)","(-HoldsTaiwaneseCitizenship(vladimir) & -ManagerAt(vladimir, gazprom))","0.3333333333333333","1.0","0.5","0.6100034457014367","0.0"
"483","Ekaterina she can register to vote in the United States, or she is a Russian federation official.","(Russian(ekaterina) ∧ FederationOfficial(ekaterina)) ∨ CanRegisterToVoteIn(ekaterina, unitedStates)","(CanRegisterToVoteIn(ekaterina, unitedStates) | RussianFederationOfficial(ekaterina))","0.0","","","0.4334366012758324","0.0"
"80","New Vessel Press is a publishing house specializing in translating foreign literature into English.","PublishingHouse(newVesselPress) ∧ SpecializesInTranslatingIntoEnglish(newVesselPress, foreignLiterature)","(PublishingHouse(newVesselPress) & exists x.(ForeignLiterature(x) & exists y.(English(y) & SpecializesInTranslating(newVesselPress, x))))","0.6","1.0","0.7499999999999999","0.06540345297426571","0.0"
"80","All of New Vessel Press's published books are in English.","∀x ((Book(x) ∧ PublishedBy(x, newVesselPress)) → In(x, english))","all x.((Book(x) & PublishedBy(x, newVesselPress)) -> InLanguage(x, english))","0.0","1.0","0.0","0.7989296424722062","0.0"
"80","Neapolitan Chronicles is a book published by New Vessel Press.","Book(neapolitanChronicles) ∧ PublishedBy(neapolitanChronicles, newVesselPress)","(Book(neapolitanChronicles) & PublishedBy(neapolitanChronicles, newVesselPress))","1.0","1.0","1.0","0.8337529180751808","0.0"
"80","Neapolitan Chronicles was translated from Italian.","TranslatedFrom(neapolitanChronicles, italian)","TranslatedFrom(neapolitanChronicles, italian)","1.0","1.0","1.0","1.0000000000000004","1.0"
"80","Palace of Flies is a book published by New Vessel Press.","Book(palaceOfFlies) ∧ PublishedBy(palaceOfFlies, newVesselPress)","(Book(palaceOfFlies) & PublishedBy(palaceOfFlies, newVesselPress))","1.0","1.0","1.0","0.8337529180751808","0.0"
"363","All hydrocarbons are organic compounds .","∀x (Hydrocarbon(x) → Orgranic(x) ∧ Compound(x))","all x.(Hydrocarbon(x) -> OrganicCompound(x))","0.0","1.0","0.0","0.4702773871923358","0.0"
"363","All alkanes are hydrocarbons","∀x (Alkane(x) → Hydrocarbon(x))","all x.(Alkane(x) -> Hydrocarbon(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"363","All organic compounds are chemical compounds.","∀x (Orgranic(x) ∧ Compound(x) → Chemical(x) ∧ Compound(x))","all x.(OrganicCompound(x) -> ChemicalCompound(x))","0.0","1.0","0.0","0.27412292653919484","0.0"
"363","All organic compounds contain carbon.","∀x (Orgranic(x) ∧ Compound(x) → Contain(x, carbon))","all x.(OrganicCompound(x) -> Contain(x, carbon))","0.0","1.0","0.0","0.5795086255869998","0.0"
"363","No chemical compounds contain only one element.","∀x (Chemical(x) ∧ Compound(x) → ∀y ∀z (¬(Contain(x, y) ∧ Contain(x, z) ∧ (y=z))))","all x.(ChemicalCompound(x) -> -ContainOnlyOneElement(x))","0.0","1.0","0.0","0.12946143991019363","0.0"
"258","All humans are mortal.","∀x (Human(x) → Mortal(x))","all x.(Human(x) -> Mortal(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"258","All Greeks are humans.","∀x (Greek(x) → Human(x))","all x.(Greek(x) -> Human(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"435","None of the students who currently work in the library are from the computer science department.","∀x (Student(x) ∧ WorkIn(x, library) → (¬From(x, computerScienceDepartment)))","all x.((Student(x) & WorkIn(x, library)) -> -FromDepartment(x, csDepartment))","0.0","1.0","0.0","0.5778433678510942","0.0"
"435","All of the students with part-time jobs offered by the university currently work in the library.","∀x (Student(x) ∧ Have(x, partTimeJob) ∧ OfferedBy(y, university) → WorkIn(x, library))","all x.(exists y.((Student(x) & PartTimeJob(y) & OfferedBy(y, university))) -> WorkIn(x, library))","0.0","1.0","0.0","0.569929044427659","0.0"
"435","All of the students who are taking the database course are from the computer science department.","∀x ((Student(x) ∧ Take(x, databaseCourse)) → From(x, computerScienceDepartment))","all x.((Student(x) & Taking(x, databaseCourse) & DatabaseCourse(databaseCourse)) -> From(x, csDepartment))","0.0","1.0","0.0","0.5612190031847339","0.0"
"435","All students working in the lab are taking a class with Professor David.","∀x ((Student(x) ∧ WorkIn(x, lab)) → InstructedBy(x, professorDavid))","all x.((Student(x) & WorkIn(x, theLab) & Lab(theLab)) -> TakeClassWith(x, professorDavid))","0.0","1.0","0.0","0.5612190031847339","0.0"
"435","James is a student working in the lab.","Student(james) ∧ WorkIn(james, lab)","(Student(james) & exists x.(Lab(x) & WorkIn(james, x)))","0.5","1.0","0.6666666666666666","0.25901947214790466","0.0"
"435","James doesn't work in the lab or have a part-time job offered by the university.","¬∃x (PartTimeJob(x) ∧ Have(james, x) ∧ OfferedBy(x, computerScienceDepartment)) ∧ ¬WorkIn(james, lab)","-((exists x.(Lab(x) & WorkIn(james, x)) | exists y.(exists z.((PartTimeJob(y) & OfferedBy(y, z) & University(z))) & HaveJob(james, y))))","0.0","1.0","0.0","0.1857357083272496","0.0"
"217","If George likes music, he wants to compose.","LikeMusic(george) → WantToCompose(george)","(Likes(george, music) -> WantsToCompose(george))","0.0","","","0.20007350064179893","0.0"
"217","If George has access to a program, he can compose.","AccesstoProgram(george) → CanCompose(george)","(exists y.(Program(y) & HasAccessTo(george, y)) -> CanCompose(george))","0.0","","","0.17437038542312458","0.0"
"217","If George can compose and wants to compose, he will compose.","(WantToCompose(george) ∧ CanCompose(george)) → WillCompose(george)","((CanCompose(george) & WantsToCompose(george)) -> WillCompose(george))","0.0","","","0.6888649915186147","0.0"
"292","A hawk never swims.","∀x (Hawk(x) → ¬Swim(x))","all x.(Hawk(x) -> -Swims(x))","0.0","1.0","0.0","0.6447651430294847","0.0"
"292","Some birds are hawks.","∃x ∃y (Bird(x) ∧ Bird(y) ∧ Hawk(x) ∧ Hawk(y) ∧ ¬(x=y))","exists x.(Bird(x) & Hawk(x))","1.0","","","0.31036538959461696","0.0"
"318","Some show airing at 8 pm on Monday gives out roses on TV.","∃x (Show(x) ∧ AiringAtOn(x, 8PMMonday) ∧ GivenOutOn(x, rose, tV))","exists x.((Show(x) & AiringAt(x, 8PmMonday)) & GivesOutRosesOnTV(x))","0.0","","","0.323845564419726","0.0"
"318","If a show gives out roses on TV, then the show is an episode of The Bachelor.","∀x (Show(x) ∧ GivenOutOnAt(rose, tV, x) → TheBachelor(x))","all x.(Show(x) -> (GivesOutRosesOnTV(x) -> EpisodeOfTheBachelor(x)))","0.0","1.0","0.0","0.39022736644855677","0.0"
"318","The Bachelor portrays the lives of real people.","∀x (TheBachelor(x) → Portray(x, lifeOfRealPeople))","exists x.((Person(x) & Real(x)) & PortraysLivesOf(theBachelor, x))","0.6666666666666666","","","0.09444587742477392","0.0"
"318","All shows portraying the lives of real people are reality TV shows.","∀x (Portray(x, liveOfRealPeople) → RealityTVShow(x))","all x.((Show(x) & PortrayLivesOfRealPeople(x)) -> RealityTVShow(x))","0.0","1.0","0.0","0.365928041260105","0.0"
"318","Breaking Bad is a show.","Show(breakingBad)","Show(breakingBad)","1.0","1.0","1.0","1.0000000000000004","1.0"
"318","Breaking Bad is not a reality TV show.","¬RealityTVShow(breakingBad)","-RealityTVShow(breakingBad)","1.0","1.0","1.0","1.0000000000000004","1.0"
"107","Heinrich Schmidt was a German politician.","German(heinrichSchmidt) ∧ Politician(heinrichSchmidt)","GermanPolitician(heinrichSchmidt)","0.0","1.0","0.0","0.17747405280050266","0.0"
"107","Heinrich Schmidt was also a member of the Prussian State Parliament and the Nazi Reichstag.","Member(heinrichSchmidt, prussianStateParliament) ∧ Member(heinrichSchmidt, naziReichstag)","(MemberOf(heinrich, prussianStateParliament) & MemberOf(heinrich, naziReichstag))","0.0","1.0","0.0","0.25535218922489117","0.0"
"386","Severe cancers are deadly diseases.","∀x (SevereCancer(x) → DeadlyDiseases(x))","all x.(SevereCancer(x) -> DeadlyDisease(x))","0.0","1.0","0.0","0.6142150942225169","0.0"
"386","Bile duct cancer is a severe form cancer.","∀x (BileDuctCancer(x) → SevereCancer(x))","SevereFormCancer(bileDuctCancer)","0.0","1.0","0.0","0.03377156414337854","0.0"
"386","All Cholangiocarcinoma is bile duct cancer.","∀x (Cholangiocarcinoma(x) → BileDuctCancer(x))","all x.(Cholangiocarcinoma(x) -> BileDuctCancer(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"386","Mild flu comes with a low survival rate.","∀x (MildFlu(x) → ¬ComeWith(x, lowSurvivalRate))","(MildFlu(mildFlu) & ComesWith(mildFlu, lowSurvivalRate) & LowSurvivalRate(lowSurvivalRate))","0.0","1.0","0.0","0.17481639466038296","0.0"
"386","Colorectal cancer is not both a bile duct cancer and with a low survival rate.","¬(BileDuctCancer(colorectalCancer) ∧ ComeWith(colorectalCancer, lowSurvivalRate))","-((BileDuctCancer(colorectalCancer) & LowSurvivalRate(colorectalCancer)))","0.0","1.0","0.0","0.45788313721339846","0.0"
"355","All people who eat salads regularly are very conscious about their health and eating habits.","∀x (RegularlyEat(x, salad) → ConsciousAbout(x, health) ∧ ConsciousAbout(x, eatinggHabit))","all x.(exists y.((Person(x) & EatRegularly(x, y) & Salad(y))) -> (ConsciousAboutHealth(x) & ConsciousAboutEatingHabits(x)))","0.0","1.0","0.0","0.07900397583329097","0.0"
"355","All people who disregard their physical well-being are not very conscious about their health and eating habits.","∀x (Disregard(x, physicalWellbeing) → ¬(ConsciousAbout(x, health) ∧ ConsciousAbout(x, eatingHabit)))","all x.((Person(x) & DisregardPhysicalWellBeing(x)) -> -((ConsciousAboutHealth(x) & ConsciousAboutEatingHabits(x))))","0.0","1.0","0.0","0.2093669909709909","0.0"
"51","The summer Olympic games is a sporting event.","SportingEvent(olympics)","SportingEvent(summerOlympicGames)","0.0","1.0","0.0","0.35355339059327373","0.0"
"51","The last summer Olympic games was in Tokyo.","LastSummerOlympics(tokyo)","In(lastSummerOlympicGames, tokyo)","0.0","1.0","0.0","0.21444097124017666","0.0"
"51","The United States won the most medals in Tokyo.","MostMedals(unitedStates, tokyo)","WonMostMedalsIn(unitedStates, tokyo)","0.0","1.0","0.0","0.7598356856515927","0.0"
"259","All horses have hooves.","∀x (Horse(x) → ∃y ∃z (¬(y=z) ∧ Hoof(y) ∧ Hoof(z) ∧ Have(x, y) ∧ Have(x, z)))","all x.(Horse(x) -> HasHooves(x))","0.0","1.0","0.0","0.15634395534417134","0.0"
"259","No humans have hooves.","∀x (Human(x) → ¬(∃y ∃z (¬(y=z) ∧ Hoof(y) ∧ Hoof(z) ∧ Have(x, y) ∧ Have(x, z))))","all x.(Human(x) -> -HaveHooves(x))","0.0","1.0","0.0","0.16952707579135307","0.0"
"152","Susan flies to LGA airport.","FlyTo(susan, lgaAirport)","FliesTo(susan, lgaAirport)","0.0","1.0","0.0","0.7598356856515927","0.0"
"152","John flies from LGA airport.","FlyFrom(john, lgaAirport)","FliesFrom(john, lgaAirport)","0.0","1.0","0.0","0.7598356856515927","0.0"
"441","No one nice to animals is also mean to animals.","∀x (NiceTo(x, animal) → ¬MeanTo(x, animal))","all x.(NiceToAnimals(x) -> -MeanToAnimals(x))","0.0","1.0","0.0","0.21031444120861045","0.0"
"441","Some grumpy people are mean to animals.","∃x (Grumpy(x) ∧ MeanTo(x, animal))","exists x.((Grumpy(x) & Person(x)) & exists y.(Animal(y) & MeanTo(x, y)))","0.75","","","0.20758747099751523","0.0"
"441","All animal lovers are nice to animals.","∀x (AnimalLover(x) → NiceTo(x, animal))","all x.(AnimalLover(x) -> all y.(Animal(y) -> NiceTo(x, y)))","0.0","1.0","0.0","0.34862596670581786","0.0"
"441","All pet owners love animals.","∀x (PetOwner(x) → AnimalLover(x))","all x.(PetOwner(x) -> exists y.(Animal(y) & Love(x, y)))","0.5","1.0","0.6666666666666666","0.22073397647125786","0.0"
"441","Tom is a pet owner.","PetOwner(tom)","PetOwner(tom)","1.0","1.0","1.0","1.0000000000000004","1.0"
"64","A podcast is not a novel.","∀x (Podcast(x) → ¬Novel(x))","all x.(Podcast(x) -> -Novel(x))","1.0","1.0","1.0","0.8415266720024048","0.0"
"64","If a book is a novel and it is written by a person, then the person is a novel writer.","∀x ∀y ((Novel(x) ∧ WrittenBy(x, y)) → WritesNovel(y))","all x.(Book(x) -> all y.((Novel(x) & WrittenBy(x, y) & Person(y)) -> NovelWriter(y)))","0.0","1.0","0.0","0.41559853897405685","0.0"
"64","Dani Shapiro is an American writer.","American(dani_Shapiro) ∧ Writer(dani_Shapiro)","AmericanWriter(daniShapiro)","0.0","1.0","0.0","0.03673526562988939","0.0"
"64","Family History is written by Dani Shapiro.","WrittenBy(family_History, dani_Shapiro)","WrittenBy(familyHistory, daniShapiro)","0.0","1.0","0.0","0.09980099403873663","0.0"
"64","Family History is a novel written in 2003.","Novel(family_History) ∧ WrittenIn(family_History, yr2003)","(Novel(x) & WrittenIn(x, year2003))","0.0","","","0.21023693683267553","0.0"
"64","Dani Shapiro created a podcast called Family Secrets.","Podcast(family_Secrets) ∧ CreatedBy(family_Secrets, dani_Shapiro)","exists x.((Podcast(x) & Called(x, familySecrets)) & Created(daniShapiro, x))","0.6666666666666666","","","0.04647170307871305","0.0"
"64","Boston is an American city.","City(boston) ∧ American(boston)","AmericanCity(boston)","0.0","1.0","0.0","0.17747405280050266","0.0"
"456","Some professional basketball players are not American nationals.","∃x (Professional(x) ∧ BasketballPlayer(x) ∧ ¬AmericanNational(x))","exists x.(ProfessionalBasketballPlayer(x) & -AmericanNational(x))","0.5","","","0.5289128182415862","0.0"
"456","All professional basketball players can do jump shots.","∀x (Professional(x) ∧ BasketballPlayer(x) → CanDo(x, jumpShot))","all x.(ProfessionalBasketballPlayer(x) -> CanDoJumpShots(x))","0.0","1.0","0.0","0.27040919538286945","0.0"
"456","If someone can jump shots, they leap straight into the air.","∀x (CanDo(x, jumpShot) → LeapStraightIntoAir(x))","all x.((CanJumpShots(x) -> LeapStraightIntoAir(x)))","0.0","1.0","0.0","0.5001643305337219","0.0"
"456","If someone leaps straight into the air, they activate their leg muscles.","∀x (LeapStraightIntoAir(x) → Activate(x, legMuscle))","all x.((LeapStraightIntoAir(x) -> ActivateLegMuscles(x)))","0.0","1.0","0.0","0.4519494912044479","0.0"
"280","At least one event is happy.","∃x (Event(x) ∧ Happy(x))","exists x.(Event(x) & Happy(x))","1.0","","","0.8149492131269728","0.0"
"140","The winner of the 1992 du Maurier Classic was Steinhauer.","WinnerOf(steinhauer, duMaurierClassic, year1992)","WinnerOf(steinhauer, duMaurierClassic1992)","0.0","1.0","0.0","0.3655552228545123","0.0"
"140","Steinhauer participated in the 1992 du Maurier Classic.","Participate(duMaurierClassic, steinhauer, year1992)","ParticipatedIn(steinhauer, duMaurierClassic1992)","0.0","1.0","0.0","0.13134549472120788","0.0"
"140","Descampe is from Belgium and is on the leaderboard of the 1992 du Maurier Classic.","From(descampe, belgium) ∧ OnLeaderBoardOf(descampe, duMaurierClassic)","(From(descampe, belgium) & OnLeaderboardOf(descampe, the1992DuMaurierClassic))","0.3333333333333333","1.0","0.5","0.5078431769269645","0.0"
"140","All people on the leaderboard of the 1992 du Maurier Classic participated in the 1992 du Maurier Classic.","∀x (LeaderBoard(maurier, x) → Participate(maurier, x))","all x.((Person(x) & OnLeaderboardOf(x, duMaurierClassic1992)) -> ParticipatedIn(x, duMaurierClassic1992))","0.0","1.0","0.0","0.09473578853025573","0.0"
"459","Jane does not like any animals that bark.","∀x (Animal(x) ∧ Bark(x) → ¬Like(jane, x))","all x.((Animal(x) & Bark(x)) -> -Like(jane, x))","1.0","1.0","1.0","0.7801351506089845","0.0"
"459","All dogs are animals that bark.","∀x (Dog(x) → Animal(x) ∧ Bark(x))","all x.(Dog(x) -> (Animal(x) & Bark(x)))","1.0","1.0","1.0","0.7060424931056594","0.0"
"459","Jane likes all animals that jump.","∀x (Animal(x) ∧ Jump(x) → Like(jane, x))","all x.((Animal(x) & Jump(x)) -> Like(jane, x))","1.0","1.0","1.0","0.7699177117087368","0.0"
"459","If an animal has legs, then it jumps.","∀x (∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(x, y) ∧ Have(x, z)) → Jump(x))","all x.(Animal(x) -> (HasLegs(x) -> Jumps(x)))","0.0","1.0","0.0","0.105544643652334","0.0"
"459","If an animal is terricolous, then it has legs.","∀x (Terricolous(x) → ∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(x, y) ∧ Have(x, z)))","all x.(Terricolous(x) -> HasLegs(x))","0.0","1.0","0.0","0.15634395534417134","0.0"
"459","KiKi is an animal.","Animal(kiki)","Animal(kiki)","1.0","1.0","1.0","1.0000000000000004","1.0"
"459","If KiKi neither jumps nor has legs, then KiKi is terricolous or has legs.","¬Jump(kiki) ∧ ¬(∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(kiki, y) ∧ Have(kiki, z))) → Terricolous(kiki) ∨ ∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(kiki, y) ∧ Have(kiki, z))","(-((Jumps(kiki) | HasLegs(kiki))) -> (Terricolous(kiki) | HasLegs(kiki)))","0.0","","","0.12100839092808936","0.0"
"101","Ailton Silva, born in 1995, is commonly known as Ailton.","BornIn(ailtonSilva, year1995) ∧ CommonlyKnownAs(ailtonSilva, ailton)","(BornIn(ailtonSilva, 1995) & KnownAs(ailtonSilva, ailton))","0.0","","","0.45154353252898716","0.0"
"101","Ailton is a football player who was loaned out to Braga.","FootballPlayer(ailton) ∧ LoanedTo(ailton, braga)","(FootballPlayer(ailton) & LoanedOutTo(ailton, braga))","0.3333333333333333","1.0","0.5","0.5850343668259105","0.0"
"101","Ailton Silva is a Brazilian footballer who plays for Náutico.","Brazilian(ailtonSilva) ∧ Footballplayer(ailtonSilva) ∧ PlayFor(ailtonSilva, nautico)","(BrazilianFootballer(ailtonSilva) & PlaysFor(ailtonSilva, nautico))","0.0","1.0","0.0","0.40325042950627804","0.0"
"101","Náutico is a football club along with Braga.","FootballClub(nautico) ∧ FootballClub(braga)","(FootballClub(nautico) & FootballClub(braga))","1.0","1.0","1.0","0.8007374029168084","0.0"
"101","Fluminense is a football club.","FootballClub(fluminense)","FootballClub(fluminense)","1.0","1.0","1.0","1.0000000000000004","1.0"
